Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
79340	-3286.4682491639919135	-3301.0790545899844801	14.610805425992449358	0.41617846513716005852	0.438077	0.053541	0.0773045	0.0754564	0.0165099	0.00256239	0.0493161	0.190044	0.17088	0.0307345	0.0394055	0.0351383	0.0180023	0.017724	0.484944	0.00323334	0.0114411	0.47736	0.00529788	0.33630088656928064372	0.274799	0.317642	0.141522	0.266037	0.0191159	0.193735	0.74821	3.03894	1.1969716906119471922
79350	-3285.6160037703507442	-3298.8929825905138387	13.276978820162817385	0.32261790227880193793	0.429494	0.0598922	0.0710496	0.0998886	0.01316	0.0128394	0.0801354	0.214606	0.151399	0.0192002	0.0426445	0.0354143	0.000847329	0.0216904	0.53061	0.000776681	0.00793666	0.435975	0.00301076	0.24530583217426371601	0.299301	0.279559	0.1487	0.27244	0.00730834	0.122166	0.631902	3.23862	1.2305708417413250277
79360	-3285.9823887581956114	-3300.4419410242635422	14.459552266068008919	0.3584168788455261434	0.413415	0.0659747	0.0487592	0.0862084	0.017862	0.014	0.0462781	0.232146	0.147291	0.016029	0.0457634	0.0219189	0.0001803	0.00873563	0.42611	0.011793	0.0195884	0.532222	0.00155024	0.27778814158254344635	0.2758	0.298632	0.154718	0.27085	0.0112006	0.150086	0.682057	3.15666	1.1558257977192412103
79370	-3288.209396749361531	-3305.019639899754111	16.810243150392757627	0.37554335659370408074	0.301373	0.0867908	0.0380231	0.0592456	0.0225932	0.0110531	0.0576673	0.163394	0.105174	0.0297801	0.0451053	0.00438193	0.0144487	0.0237655	0.500328	0.00674348	0.00162438	0.451246	0.0162926	0.31940061124040053375	0.283968	0.302124	0.141069	0.27284	0.01335	0.163264	0.703399	3.11999	0.93903044587760164941
79380	-3284.4784595650098709	-3301.1408291619422926	16.662369596932592231	0.55549028217606266633	0.341315	0.0375016	0.0450234	0.0920726	0.0231063	0.00809521	0.0877467	0.222107	0.106697	0.0327118	0.0282697	0.0263787	0.0311974	0.0125141	0.484652	0.0104165	0.0056812	0.480647	0.00608963	0.41137834112257481989	0.299694	0.299365	0.14039	0.260551	0.0440781	0.286607	0.856794	2.81252	1.0822221942178369414
79390	-3286.5786856082486338	-3305.5871494898592573	19.008463881610762058	0.72451344144131157865	0.227645	0.0815055	0.053766	0.0818898	0.0178083	0.00554288	0.0469275	0.239464	0.0727302	0.0234272	0.0319873	0.0192272	0.00752844	0.0168474	0.495347	0.0214093	0.00274136	0.456476	0.0071788	0.43312424177478292542	0.300803	0.293087	0.13591	0.2702	0.0794301	0.37487	0.933624	2.61208	0.90944960177572775617
79400	-3286.5092535776852856	-3304.5898559192105495	18.080602341525416676	3.5251155097935793492	0.269979	0.0543061	0.0584825	0.0718559	0.0113389	0.0196719	0.0689852	0.128713	0.179958	0.0187077	0.0357415	0.0150123	0.0141256	0.021293	0.543625	0.00766174	0.00803671	0.415395	0.00398897	0.62531762666894996627	0.294694	0.298741	0.137572	0.268994	0.426206	0.757	1.08411	1.73268	0.94687777519295523998
79410	-3292.164563135420849	-3309.3083007673017164	17.143737631880984651	4.1377822985028096525	0.294634	0.0716494	0.0400686	0.0499841	0.0187301	0.00330851	0.0446316	0.249434	0.103573	0.0361596	0.0573487	0.0243932	0.00058188	0.0196905	0.502713	0.00574004	0.00487483	0.466058	0.000924062	0.61590661237679977802	0.313851	0.308027	0.129455	0.248667	0.461775	0.779843	1.08436	1.67403	0.99449651942796557513
79420	-3282.9553661402528633	-3299.7842718253223211	16.828905685069237563	2.8034983046619923464	0.421555	0.0609027	0.0523421	0.106046	0.0178543	0.00429178	0.0722818	0.212736	0.114032	0.00044609	0.0476341	0.0110794	0.00377073	0.0138931	0.560072	0.00492315	0.000484438	0.417464	0.00316312	0.59653511021848626417	0.304698	0.295989	0.13447	0.264844	0.373465	0.720033	1.08136	1.82515	1.1249724731308494707
79430	-3280.1044182207260747	-3299.541661475111141	19.437243254384750202	1.0043208865021950871	0.317712	0.0511341	0.0641734	0.0758236	0.0184363	0.00828777	0.0744547	0.158922	0.0694071	0.018242	0.0285571	0.0282553	0.00115835	0.0183602	0.508191	0.00862981	0.000341724	0.453303	0.0111743	0.44929582666122214185	0.284562	0.294223	0.143197	0.278018	0.137815	0.478047	1.00071	2.38343	0.91456356617226508554
79440	-3283.5755256225802441	-3302.6700445495616805	19.094518926981596252	0.93931283230726692057	0.318209	0.0568912	0.0520721	0.0921125	0.0244319	0.00283883	0.0606564	0.197115	0.0464579	0.00603221	0.0664963	0.0181802	2.52279e-05	0.0207663	0.502703	0.010824	0.00229636	0.46308	0.000330137	0.44245879553647204929	0.300465	0.288561	0.14671	0.264264	0.124692	0.457719	0.989168	2.42842	0.94151957506862160585
79450	-3286.6821876470230563	-3303.2728105050937302	16.590622858070695145	0.67047852387450024292	0.389728	0.046734	0.0601553	0.100869	0.0218964	0.0036793	0.037791	0.202318	0.188413	0.0253188	0.0401468	0.0181216	0.000133558	0.0208509	0.473333	0.0170992	0.00133227	0.487255	0.000129302	0.4417635972524027177	0.307384	0.289448	0.130836	0.272332	0.067897	0.349262	0.913417	2.66942	1.1353046648683886577
79460	-3287.1873119323513492	-3305.5965597711165174	18.409247838764905225	1.7607706593464540479	0.295059	0.0690769	0.051694	0.090256	0.0165203	0.0145226	0.039149	0.294292	0.0940392	0.028217	0.016782	0.0172786	0.000739259	0.0268659	0.513533	0.00208881	0.00967436	0.447604	0.000234733	0.56611868816566546236	0.273306	0.302066	0.144962	0.279666	0.262944	0.626898	1.06266	2.04749	1.0276257111327822269
79470	-3281.898034447873215	-3299.7056932650875751	17.807658817214434777	2.5694275480506929554	0.368059	0.0633195	0.0439954	0.066136	0.0135683	0.0133258	0.0727219	0.225178	0.107992	0.0150565	0.0273272	0.0160248	0.0105429	0.015609	0.528681	0.00584529	0.00945351	0.437233	0.00317827	0.58021481650415607234	0.290971	0.312974	0.148236	0.247819	0.352942	0.704508	1.07937	1.86318	1.0432476032770601204
79480	-3280.5264795677394432	-3298.5226510522234094	17.996171484484136727	2.0014555301234855378	0.411951	0.0710624	0.0532107	0.0909942	0.0183432	0.00686784	0.0413773	0.173525	0.0908468	0.0288233	0.0509545	0.0153462	0.00516994	0.00951583	0.519338	0.00473465	0.0178924	0.43551	0.0130087	0.56561656146440275617	0.305215	0.29148	0.138287	0.265017	0.293448	0.655168	1.07003	1.98136	1.0584727776048108439
79490	-3284.7435684231045343	-3300.2170204792719233	15.473452056167756652	1.7661544338749171068	0.51499	0.0603388	0.0440223	0.0898537	0.0249821	0.00907015	0.0584847	0.264936	0.162751	0.0204894	0.0392225	0.0261238	0.00574625	0.0145185	0.477791	0.00494202	0.012059	0.482769	0.00792016	0.60189906813383164952	0.313909	0.30253	0.126191	0.25737	0.263668	0.627596	1.06286	2.04587	1.3210113626378190421
79500	-3282.3399344821282284	-3300.0410629748266729	17.701128492698593675	0.9597938390694321642	0.432058	0.0691896	0.0419559	0.0915979	0.0144875	0.00871697	0.047746	0.219951	0.0686486	0.023298	0.0199787	0.032324	0.0134062	0.0255836	0.454229	0.00134489	0.0141091	0.502897	0.00183625	0.49599293006113409632	0.275985	0.304894	0.138604	0.280517	0.128863	0.464324	0.993005	2.41381	1.083358683323514926
79510	-3286.1130097878221932	-3301.0108764658875771	14.897866678065135204	1.1182731101483009972	0.588032	0.0495398	0.0435548	0.0826595	0.0226928	0.0112425	0.0626091	0.268534	0.160924	0.0230484	0.0301706	0.0259328	0.00859532	0.0218032	0.42614	0.00452424	0.00595094	0.538347	0.00323375	0.55799448170659415869	0.284618	0.306724	0.128935	0.279722	0.15993	0.509627	1.01713	2.31331	1.3775357860633203888
79520	-3283.4328272126986121	-3301.6393154177749238	18.206488205076237108	1.871687875658240241	0.368775	0.0480596	0.062926	0.0791861	0.0200409	0.00665864	0.0547342	0.238617	0.0923436	0.00768368	0.024597	0.0161706	0.0237152	0.00870919	0.449844	0.0129515	0.00388507	0.510555	0.0140554	0.58139820438876488318	0.290348	0.315153	0.139254	0.255244	0.277461	0.640637	1.06642	2.01548	1.0435074872579432892
79530	-3282.1450376081807008	-3299.0939008789719082	16.948863270791125757	2.1448378200152600215	0.423349	0.0500486	0.0632524	0.0791861	0.0217836	0.00711533	0.0751785	0.261419	0.111131	0.00272031	0.0335821	0.0248639	0.00194668	0.0148418	0.597044	0.00421573	0.0115361	0.366302	0.00606078	0.59144980147372183676	0.31241	0.287881	0.129716	0.269993	0.309972	0.669582	1.07322	1.94722	1.1555763842754493975
79540	-3285.1167894555983366	-3304.7555915013917911	19.638802045793180895	1.4854699624889899923	0.254405	0.0544206	0.0451691	0.094818	0.0142272	0.0122457	0.0568524	0.166715	0.135457	0.00705513	0.0378187	0.0186089	0.013414	0.0223252	0.494386	0.00664017	0.0128843	0.456981	0.00678309	0.50524590193133100957	0.252564	0.304429	0.14541	0.297597	0.223069	0.58612	1.04956	2.14125	0.91120605603176119125
79550	-3286.0978424756199274	-3305.0938667988830275	18.996024323262730604	0.9211502807314303487	0.342766	0.0560686	0.0731434	0.072817	0.0137694	0.00546716	0.0648796	0.18458	0.0736918	0.00682448	0.0359324	0.013466	0.0055832	0.0254523	0.476765	0.000966178	0.00876565	0.481427	0.00662402	0.46575283372357023648	0.274493	0.309875	0.169172	0.246459	0.120965	0.451697	0.985599	2.44174	0.94898966901195103141
79560	-3288.2595855080371621	-3301.0063819605425124	12.746796452505357422	0.55581762521627864349	0.741708	0.0564453	0.0617049	0.0753094	0.0249945	0.00538848	0.102909	0.149085	0.180538	0.00840714	0.0414744	0.0235004	0.00247415	0.0118926	0.527845	0.000776548	0.000767698	0.4452	0.0135182	0.43709962354143006014	0.299061	0.289946	0.139807	0.271187	0.0441432	0.286802	0.856988	2.81207	1.4739392677983418345
79570	-3285.7691614837804082	-3299.628596268111778	13.859434784331224222	0.50415186973599579456	0.511705	0.0723838	0.0527796	0.112927	0.0106731	0.0156607	0.0645593	0.333875	0.0926371	0.0161619	0.0276487	0.022588	0.00124812	0.0134852	0.487648	0.00304589	0.00533017	0.473825	0.0166657	0.43492083989376451036	0.295456	0.298125	0.126327	0.280093	0.0341598	0.254618	0.823266	2.88796	1.3348468370615491629
79580	-3283.5298622458317368	-3298.6094676247021198	15.079605378870576615	0.53774269503520788493	0.506608	0.0721542	0.0705429	0.113357	0.0281312	0.0113167	0.0527928	0.182433	0.11706	0.0274271	0.0308356	0.0174623	0.00141583	0.0182426	0.431593	0.0012478	0.000750841	0.53745	0.0107151	0.45239764814634914059	0.305981	0.292302	0.132159	0.269557	0.0405787	0.275843	0.8459	2.83768	1.2315374013630859817
79590	-3284.9282342920387237	-3303.1461883329820921	18.21795404094312687	1.6296858572265811027	0.360067	0.0387947	0.0380283	0.0841651	0.0154583	0.00974467	0.0604198	0.211137	0.132707	0.0115768	0.0412701	0.0358642	0.0115344	0.0203227	0.481644	0.00129095	0.00287502	0.475187	0.0186805	0.59246453189055892086	0.299881	0.294871	0.118225	0.287023	0.244679	0.60881	1.05721	2.0893	1.0507678038569185919
79600	-3280.9825364910384451	-3299.9818724012116036	18.999335910173279274	1.3643781474267324683	0.382788	0.048199	0.0439545	0.100757	0.0165123	0.0119388	0.0541079	0.175199	0.0630528	0.0214907	0.0281186	0.00941727	0.0197424	0.0241726	0.463232	0.002947	0.0131163	0.491792	0.00473994	0.54166940550774866914	0.301463	0.287139	0.12578	0.285618	0.203591	0.564307	1.04135	2.19075	0.97527865975337391102
79610	-3285.3739559263540286	-3300.8579153571299685	15.483959430775724897	1.152736026151343518	0.641239	0.0499916	0.0699299	0.106483	0.0140543	0.0109903	0.0648308	0.18687	0.11994	0.0188939	0.0270631	0.00254652	0.00803849	0.0139401	0.607755	0.00164932	0.00927979	0.365408	0.0019678	0.57692258447247968256	0.313499	0.298604	0.122389	0.265509	0.166383	0.518295	1.02132	2.294	1.3208718246293249532
79620	-3294.3711453568344041	-3308.3685137362767819	13.997368379442320929	3.1482685053563419508	0.528769	0.0700922	0.0607639	0.0652972	0.00990312	0.0226373	0.0483645	0.406196	0.0986383	0.0318299	0.0233502	0.0040815	0.0133027	0.0154089	0.516293	0.00363212	0.0132289	0.450984	0.00045326	0.61781177396319508777	0.304274	0.294399	0.134989	0.266339	0.400417	0.73942	1.08316	1.77701	1.3832260956563846577
79630	-3285.1591893340159913	-3300.626310345075126	15.467121011059182578	1.3841768645588903297	0.545593	0.0520024	0.0471314	0.0822279	0.0189958	0.0110208	0.0520221	0.260691	0.168963	0.0236331	0.0503892	0.00351149	0.0124458	0.0075001	0.580843	0.00467517	0.0153289	0.391542	0.000110167	0.59914978552470066209	0.291259	0.318865	0.133743	0.256132	0.206863	0.568069	1.04283	2.18224	1.3286262472581460425
79640	-3280.0226651933171524	-3297.2776142593711484	17.254949066054042106	1.3465802197751757241	0.479587	0.0553385	0.0716148	0.0900546	0.0146927	0.0101558	0.056605	0.210237	0.0870517	0.0236331	0.0367328	0.00550894	0.0083381	0.0177529	0.46317	0.00581733	0.00741445	0.505582	0.000263219	0.57895177063126268546	0.297294	0.315691	0.139681	0.247333	0.20062	0.560854	1.03998	2.19855	1.1495500214990459487
79650	-3284.4784698926887359	-3302.9670646321405911	18.488594739451954752	1.9397791427457566904	0.406959	0.0678599	0.0388913	0.0900546	0.0177117	0.00626798	0.0389534	0.115264	0.168396	0.0236331	0.0252786	0.00371072	0.00924492	0.0167097	0.541202	0.00548575	0.00556693	0.430957	7.80228e-05	0.58281460497856452108	0.301348	0.308134	0.131111	0.259407	0.285979	0.648453	1.06841	1.99716	1.0122251366650303339
79660	-3280.9258672481264512	-3298.4100091025193251	17.484141854392579063	1.5594966527162283931	0.385797	0.0609075	0.0671262	0.0987911	0.0113038	0.00929598	0.0737283	0.235045	0.100813	0.0398325	0.0329244	0.00848261	0.00161017	0.0190601	0.466467	0.00688247	0.00639445	0.501139	5.6687e-05	0.54460743717970927502	0.298289	0.290719	0.134926	0.276065	0.234369	0.598169	1.05373	2.11373	1.1256580602674057801
79670	-3280.9571261781848079	-3299.2608918119558439	18.303765633771323706	0.90049204145496808405	0.41375	0.0570325	0.0557237	0.0934292	0.0129178	0.0101665	0.0710488	0.164661	0.0711411	0.0147865	0.0315685	0.014287	0.00479992	0.0119023	0.505526	0.0171372	0.0104129	0.454968	5.29734e-05	0.48089451554817624901	0.302311	0.277981	0.145555	0.274152	0.116697	0.444654	0.981334	2.45731	1.0153127951008149576
79680	-3283.635711664034261	-3300.3642566130738487	16.728544949039804379	0.77616207152070271214	0.370285	0.0451741	0.054971	0.101282	0.0148658	0.0079729	0.082223	0.240998	0.133618	0.0242039	0.0310454	0.0207095	0.0227829	0.0160827	0.508135	0.00323778	0.00913016	0.456285	0.00712859	0.46504004450977104446	0.27874	0.290412	0.143304	0.287544	0.0904771	0.397357	0.950124	2.56204	1.150132778749500817
79690	-3286.2996820651760572	-3303.301079220817428	17.001397155641161163	1.2412416537555261975	0.479754	0.0367793	0.0534817	0.0845659	0.00964698	0.00425641	0.0577634	0.176329	0.187306	0.0242039	0.0333443	0.0090928	0.0162261	0.0170727	0.592281	0.00350205	0.00750661	0.375678	0.00395961	0.56232741973235267352	0.280694	0.305432	0.142166	0.271709	0.182447	0.538936	1.03077	2.24785	1.1727507479439482907
79700	-3280.8350871644852305	-3299.883245136131336	19.048157971646229925	1.9079684534356677883	0.361074	0.0408459	0.0438549	0.0810748	0.0205072	0.00569794	0.0569568	0.225437	0.0397838	0.0111907	0.0393273	0.0227253	0.00926017	0.0190876	0.461675	0.00197262	0.0016743	0.508483	0.00710693	0.57344018531564489027	0.300678	0.278136	0.145808	0.275378	0.282036	0.644856	1.06751	2.0056	0.9577361915197073472
79710	-3281.50160113649099	-3300.0245580774894734	18.522956940998419384	1.3869934878848986237	0.334766	0.0775917	0.0573404	0.082375	0.0297786	0.0025137	0.0632093	0.173535	0.133721	0.010423	0.0379356	0.0188788	0.000987089	0.00995157	0.5207	0.0100245	0.00750722	0.438652	0.0131654	0.52568628113014981285	0.301515	0.30913	0.129249	0.260106	0.207326	0.568598	1.04303	2.18104	1.0230556039144049763
79720	-3283.1289164402023744	-3299.5238785605702105	16.394962120367633673	2.6032357009777626899	0.549779	0.0514998	0.0334159	0.0917022	0.0181013	0.0120149	0.0480512	0.211334	0.0817197	0.0158362	0.0374415	0.00948884	0.021851	0.0183456	0.510804	0.00930069	0.00889387	0.45046	0.00219621	0.59874084885873202211	0.269266	0.319851	0.136851	0.274032	0.356031	0.706889	1.07971	1.85737	1.1822361497478912629
79730	-3294.4454434673107244	-3311.3909477988891013	16.945504331578309376	1.3145618857127412404	0.413818	0.0617682	0.0519037	0.0986482	0.0352554	0.00143332	0.0786111	0.273753	0.0544105	0.00549809	0.0373904	0.0280388	0.0395293	0.0257337	0.502591	0.0056357	0.0161809	0.445374	0.00448439	0.57797520913706301737	0.271242	0.306495	0.129944	0.292319	0.195204	0.554468	1.03738	2.21295	1.1800581301219879027
79740	-3292.6938637483981438	-3310.1720222461262892	17.478158497727978471	1.5005587673288651729	0.389985	0.0568237	0.0667665	0.0991441	0.0154979	0.00351578	0.064432	0.116854	0.205411	0.0268996	0.0457638	0.0156503	0.0203722	0.0230799	0.454581	0.00260836	0.0102241	0.506625	0.00288141	0.53461142556744156717	0.292243	0.309287	0.106708	0.291762	0.225409	0.588649	1.05045	2.13549	1.1271161058040393144
79750	-3289.2299617910757661	-3302.7686661373672905	13.538704346291220659	0.49770096899200177987	0.614517	0.0518892	0.042672	0.0912184	0.0119169	0.00778921	0.0825124	0.180439	0.197874	0.023803	0.0383167	0.0175056	0.00258703	0.0125514	0.564976	0.00116042	0.0130066	0.402545	0.00576115	0.44014549277371722846	0.282486	0.295547	0.146852	0.275116	0.0329624	0.250412	0.818588	2.89804	1.3630404507123206059
79760	-3294.1149305236958753	-3307.7856061942716224	13.670675670575745286	0.60088957015127175687	0.60955	0.0360441	0.0719946	0.117354	0.0122433	0.00512848	0.0593684	0.15976	0.259008	0.0256887	0.025357	0.0124855	0.00782699	0.0161402	0.570962	0.00097812	0.0113288	0.386951	0.0136402	0.4628170426339121013	0.314268	0.289671	0.120077	0.275984	0.0532916	0.312766	0.881772	2.75217	1.4018083370521166042
79770	-3283.1691831330399509	-3299.6083256554193213	16.439142522379722067	1.4953034947452330528	0.493364	0.0807981	0.0702943	0.118065	0.0164061	0.00306538	0.0613798	0.200196	0.11899	0.0233054	0.0301425	0.0128262	0.00224068	0.0141193	0.502369	0.000431058	0.0121726	0.468979	0.00192858	0.52657528307510259591	0.299645	0.297064	0.132565	0.270726	0.224596	0.587773	1.05014	2.13749	1.2310746237282699234
79780	-3282.5474645085018892	-3299.0275816899757046	16.480117181473673327	0.85980298576779801145	0.537589	0.0506597	0.065208	0.0925089	0.0157416	0.00605704	0.0628769	0.213164	0.0844569	0.018592	0.0225298	0.0201006	0.00181423	0.0171396	0.369943	0.00567204	0.00681716	0.599486	0.000942078	0.55439522022104492649	0.291078	0.298238	0.145508	0.265175	0.108206	0.430141	0.972241	2.48941	1.1912984788628726562
79790	-3288.3204146981652229	-3307.3849400352032717	19.064525337038034536	1.8258538347126187507	0.290303	0.0589025	0.044963	0.0666404	0.0241824	0.00595438	0.0584997	0.192542	0.114066	0.0195311	0.0407137	0.0222743	0.0210454	0.0055002	0.486894	0.0167283	0.00465476	0.485301	0.000921107	0.52205427474575427649	0.32131	0.281117	0.12421	0.273363	0.271562	0.635118	1.06495	2.02837	0.95961755000718929054
79800	-3282.0379536249715784	-3300.0822139273723224	18.044260302400864759	0.4609703163018289418	0.323896	0.0407107	0.0430685	0.0850459	0.0277224	0.00893293	0.048682	0.145745	0.0933914	0.0146396	0.0355823	0.0144417	0.00653681	0.019973	0.580973	0.00534094	0.00424948	0.385372	0.00409148	0.32023842938766505783	0.276353	0.313418	0.135768	0.274461	0.0264025	0.225674	0.789652	2.95827	0.88839511016762839901
79810	-3280.1634246989265193	-3296.9933499875414782	16.82992528861475634	0.41920022095281844754	0.326466	0.0500751	0.0511416	0.0802992	0.0179132	0.00652129	0.0638181	0.198685	0.112711	0.0215366	0.030932	0.0161688	0.00135256	0.0246176	0.514569	0.00480642	0.00643368	0.445867	0.00370608	0.33226251348676633102	0.316409	0.295521	0.128299	0.259771	0.019579	0.195947	0.751248	3.03323	0.97762001823914046472
79820	-3283.2250759286512221	-3298.670561039383756	15.445485110732334988	0.52742344641732719079	0.413581	0.0714366	0.0543759	0.0888267	0.0147039	0.0119762	0.0607394	0.307585	0.0943527	0.0157583	0.0468056	0.00559795	0.0037165	0.0164168	0.464005	0.00553026	0.00837572	0.498637	0.00703549	0.37483774097579836138	0.304331	0.314793	0.131886	0.248991	0.0385763	0.269442	0.83924	2.85274	1.1894564037135069157
79830	-3281.5508428936423115	-3297.6054697470699466	16.054626853427464539	0.78828760005078135631	0.405998	0.0732903	0.0654662	0.117094	0.0176415	0.0126864	0.0594621	0.240873	0.162781	0.017336	0.0273998	0.015547	0.00461669	0.0159289	0.483246	0.00166661	0.00351897	0.484403	0.0112357	0.46967660809291839064	0.297755	0.306904	0.139721	0.255621	0.0930641	0.402375	0.953656	2.5509	1.2201920791495650676
79840	-3286.7036651089701991	-3305.2674104661850834	18.563745357214841647	2.4800130977307204283	0.361237	0.0549605	0.0454619	0.0763377	0.0253716	0.00905099	0.0553414	0.210664	0.0477244	0.0324606	0.0283065	0.0168273	0.00982676	0.0163285	0.551835	0.000964579	0.0115421	0.41208	0.00724992	0.58482493814325042791	0.290915	0.277416	0.152006	0.279663	0.344553	0.697958	1.0784	1.87909	0.97357087099890970983
79850	-3286.2567989784015481	-3303.4402200570575587	17.183421078655566561	1.6426693480831020544	0.532651	0.053394	0.0729912	0.109145	0.03028	0.00985615	0.0587165	0.124926	0.101892	0.00702854	0.0326812	0.0125155	0.00781276	0.0155603	0.455569	0.00665476	0.00803425	0.503841	0.0103411	0.55071616040243076551	0.30545	0.301871	0.13291	0.259768	0.246544	0.610701	1.05781	2.08495	1.1538893500314706397
79860	-3283.7773117112874388	-3302.2290485734588401	18.451736862171195241	1.8903888456621296132	0.369958	0.0633709	0.0369716	0.0621477	0.0195396	0.00978861	0.0671187	0.222425	0.0947694	0.0230532	0.0217952	0.0153978	0.0118296	0.011762	0.524825	0.00432523	0.00689015	0.432092	0.0201055	0.61855234185008978187	0.291404	0.299395	0.135263	0.273938	0.27983	0.642828	1.06699	2.01035	1.0181651588244036155
79870	-3279.0587559835057618	-3298.6789764212935552	19.620220437787999401	1.3666548896238157607	0.342287	0.0655755	0.0475898	0.0805319	0.0155067	0.00879395	0.0469735	0.172793	0.0536368	0.0228031	0.0322438	0.0188104	0.00566184	0.0246455	0.44269	0.00192139	0.00524962	0.513317	0.0121764	0.50582601207334387805	0.283161	0.29934	0.145806	0.271694	0.203969	0.564744	1.04153	2.18976	0.9132078782832173669
79880	-3281.5171933903575336	-3299.3008439216559964	17.783650531298214048	0.78100972373126620329	0.330746	0.0630523	0.0475898	0.103923	0.0254309	0.00550565	0.0443819	0.235315	0.107984	0.0154777	0.0345281	0.0261606	0.00560717	0.011466	0.426027	0.0095498	0.0137308	0.538918	0.000308781	0.50228430279979907613	0.289182	0.299342	0.149131	0.262345	0.0915118	0.399375	0.951551	2.55756	1.0457019887563328009
79890	-3289.4893706392776949	-3305.8921431333487817	16.402772494071331977	3.2669709916630118585	0.369072	0.0537382	0.0485972	0.12092	0.019836	0.00250997	0.0610449	0.296567	0.0827221	0.0198458	0.0110876	0.0180719	0.0299069	0.0138566	0.594055	0.00673413	0.00461394	0.379991	0.000749681	0.61821169560485456085	0.293329	0.327956	0.111496	0.267219	0.408916	0.745315	1.08355	1.76222	1.1339195316588401852
79900	-3288.9178383463022328	-3305.2829339319564497	16.365095585653978816	4.3242788803055196567	0.333669	0.0431428	0.0542277	0.083032	0.0145529	0.0077164	0.0387391	0.19895	0.190414	0.0150237	0.0167519	0.0371561	0.0250069	0.0117963	0.525272	0.00803406	0.0295646	0.419579	0.00575472	0.60934649255573969384	0.302895	0.295933	0.1323	0.268871	0.471335	0.785726	1.08423	1.65871	1.0583817005494753349
79910	-3286.1046828863027258	-3303.0291568913457922	16.92447400504274313	1.1710384692384645522	0.50463	0.0697713	0.0447977	0.073623	0.0134682	0.00973311	0.0965644	0.147539	0.16705	0.00814297	0.0290985	0.00959934	0.00370656	0.00969761	0.548852	0.00755056	0.0122777	0.412281	0.00934064	0.52895436213443158824	0.286209	0.288193	0.133776	0.291822	0.169765	0.522748	1.02343	2.28406	1.177724717793204201
79920	-3287.711725809462223	-3305.6944765846478731	17.982750775185454728	0.82075302476123057627	0.499838	0.060939	0.052471	0.0587064	0.0124674	0.0227227	0.0365041	0.178853	0.0423208	0.0153397	0.030291	0.0208439	0.00269993	0.0200001	0.513663	0.00169484	0.0122955	0.444307	0.00803961	0.52182582804373001117	0.303066	0.29605	0.137504	0.26338	0.0999665	0.415357	0.962543	2.52213	1.0339979246073487396
79930	-3289.6865421515840353	-3306.4544717869221131	16.767929635337658567	0.74856644957065132662	0.379735	0.0661309	0.0495842	0.081912	0.0178317	0.00922217	0.0540498	0.181475	0.209593	0.00998936	0.0452808	0.0252509	0.00963886	0.0207386	0.470744	0.00853788	0.0174399	0.459878	0.0226616	0.42162972995218733763	0.274464	0.306829	0.139638	0.279069	0.0845778	0.385572	0.941617	2.58823	1.1396936235749655086
79940	-3292.8756246267676033	-3310.4883346256915502	17.612709998923733679	2.7820727085514538324	0.408339	0.0636262	0.0487318	0.0846999	0.00745898	0.0138939	0.0802815	0.102754	0.139658	0.0347248	0.0382291	0.0164247	0.00927935	0.0217259	0.415873	0.00967845	0.0145612	0.512361	0.0257996	0.56250194728352409523	0.296017	0.295848	0.132901	0.275234	0.371667	0.7187	1.08121	1.82843	1.0481015897106666923
79950	-3284.7699848525680864	-3303.214112238350026	18.444127385782014272	1.1384830266084802197	0.459229	0.0436987	0.0612064	0.0595417	0.0191024	0.00565635	0.0496556	0.0903841	0.14345	0.0293273	0.0510173	0.00989864	0.00192222	0.0153093	0.53819	0.00923922	0.00572489	0.416892	0.0146446	0.54427080898639434992	0.295552	0.284543	0.13419	0.285715	0.163728	0.514756	1.01963	2.30189	1.0240899351458481181
79960	-3286.3270921060493492	-3303.7345848467643918	17.407492740714843649	1.6371645552987292849	0.482981	0.0570061	0.0438109	0.117985	0.0144628	0.0176664	0.0515333	0.127441	0.14345	0.0155994	0.0292118	0.0303391	0.000138384	0.0108056	0.556282	0.00460685	0.00568324	0.416637	0.0059857	0.54723510998191504662	0.304027	0.287334	0.148206	0.260433	0.245755	0.609902	1.05756	2.08679	1.1316247463301638554
79970	-3288.6381501546420623	-3303.8739809628445983	15.235830808202535991	1.1391962789561720371	0.616727	0.0569485	0.0537876	0.111236	0.0308307	0.0125482	0.0675896	0.201394	0.0956274	0.0176344	0.053113	0.0258074	0.00171629	0.0112883	0.523584	0.00523814	0.00463027	0.437586	0.017674	0.52944032208575642073	0.300774	0.293003	0.144636	0.261587	0.163861	0.514934	1.01971	2.30149	1.3449591793481201485
79980	-3292.3242667443951177	-3307.5883596777071034	15.264092933312113587	5.3384948284009237085	0.376909	0.0616916	0.0506183	0.0744824	0.0168749	0.00359869	0.0675896	0.199951	0.158436	0.0176344	0.0445693	0.0198015	0.00173536	0.014297	0.458262	0.00775626	0.0249949	0.491214	0.00347604	0.58269156519608289457	0.272497	0.292467	0.13909	0.295947	0.515557	0.811644	1.08267	1.59013	1.0938926717464370064
