Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
51610	-3288.1111437664853838	-3302.1894003715310646	14.078256605045366356	1.2531883805157826295	0.596444	0.0652975	0.0366402	0.0962554	0.0207106	0.00344132	0.0673984	0.29105	0.0311293	0.0359695	0.140116	0.0344299	0.0465355	0.0195984	0.465801	0.000418968	0.0136254	0.496308	0.00424803	0.54584316675150967857	0.32119	0.294254	0.123765	0.260791	0.18456	0.541557	1.03192	2.24197	1.4654179259587143402
51620	-3286.8432979237963991	-3303.4525555807831552	16.609257656986557095	1.4217785390330217599	0.434844	0.0918655	0.0417451	0.10444	0.0283142	0.00790027	0.0686925	0.190388	0.0204976	0.0292172	0.132276	0.0182193	0.0460869	0.00865962	0.531361	0.00375797	0.0048247	0.443962	0.00743446	0.53862310761189780006	0.287256	0.299892	0.12463	0.288222	0.212982	0.574997	1.04548	2.16654	1.2144871196536199953
51630	-3285.296985221075829	-3304.6551396046215814	19.358154383545599586	1.1769516939503870123	0.380112	0.0376791	0.0607228	0.0641939	0.0156641	0.00811971	0.0595755	0.0771345	0.0193303	0.0194742	0.132276	0.00970953	0.0506391	0.0125682	0.506767	0.0187931	0.0168925	0.440939	0.00403965	0.51855310396400300377	0.284323	0.306197	0.131447	0.278033	0.170851	0.524165	1.02409	2.2809	0.93463066839066488711
51640	-3291.1344559233330074	-3307.8545747812922855	16.720118857959416658	1.8905442087940775853	0.447849	0.0657865	0.0599329	0.0827647	0.0117814	0.007538	0.0656415	0.143425	0.0202809	0.0062391	0.226057	0.00430923	0.0497152	0.0156787	0.512519	0.0062867	0.0131249	0.440524	0.0118666	0.59732325387716744824	0.306108	0.283836	0.121244	0.288812	0.279849	0.642846	1.06699	2.01031	1.1913200825118608339
51650	-3299.6832262197744967	-3315.1840686238406306	15.500842404065830138	2.4946520942009771105	0.537172	0.0375673	0.06581	0.0872805	0.0234973	0.0236753	0.0863492	0.136133	0.0458233	0.00570539	0.176185	0.0183692	0.0353327	0.013067	0.546196	0.0049545	0.0117934	0.404766	0.0192232	0.57533483745034408319	0.289015	0.314667	0.117123	0.279195	0.345949	0.699056	1.07857	1.87643	1.2789006780927976159
51660	-3287.3496435723864124	-3302.9336777674843688	15.584034195097622444	1.3915291283014734613	0.634122	0.0414277	0.0512398	0.0934765	0.0173991	0.00747385	0.0790555	0.214176	0.0227365	0.00255512	0.0932742	0.013428	0.0466013	0.00838836	0.558906	0.00444087	0.0134684	0.414514	0.000282419	0.59912468559704712412	0.28689	0.285022	0.135791	0.292297	0.208069	0.569446	1.04336	2.17912	1.316966170031655059
51670	-3282.235179267931926	-3299.2914828868242694	17.056303618892158624	3.1195318861397809407	0.407827	0.0539515	0.0558711	0.0951741	0.0163138	0.00668037	0.0886714	0.17904	0.00563762	0.0203461	0.103012	0.0180151	0.0289026	0.00946975	0.546547	0.00733576	0.019997	0.416196	0.000454897	0.5868393940862041136	0.309803	0.2856	0.137522	0.267075	0.398303	0.737939	1.08305	1.78071	1.0794430901554603608
51680	-3288.1861863266149157	-3307.5080241885998475	19.321837861984818119	2.3764196260817467277	0.290611	0.0597587	0.0467918	0.0652779	0.00903867	0.0107109	0.0613678	0.226982	0.0207467	0.0216699	0.0573575	0.0144707	0.0196416	0.0274466	0.484963	0.0162096	0.00550305	0.451634	0.0142441	0.5565766345795469805	0.301732	0.305423	0.131674	0.261171	0.334418	0.689876	1.07708	1.89863	0.90442485135905426041
51690	-3284.4123421099702682	-3300.6399969898247946	16.227654879854142678	4.3270187483097721781	0.403647	0.068093	0.0577206	0.0562949	0.0218395	0.00943679	0.058637	0.137709	0.0118933	0.0312159	0.15702	0.0151609	0.0432531	0.0176928	0.531826	0.00394401	0.00428185	0.424526	0.0177291	0.58437925606640739318	0.293608	0.303453	0.126562	0.276377	0.471472	0.785809	1.08422	1.6585	1.0719208219840243856
51700	-3284.6255956236100246	-3304.4686443337814126	19.843048710171256488	2.8065755632446007795	0.310033	0.0466015	0.0371851	0.0802985	0.0154857	0.0175733	0.0449046	0.126257	0.0200127	0.0154786	0.0680046	0.0171797	0.0243261	0.020701	0.537827	0.00573969	0.00458754	0.423467	0.00767742	0.63619170059274088302	0.281639	0.317489	0.132417	0.268455	0.373722	0.720223	1.08138	1.82468	0.82334091526163988295
51710	-3284.4798278301059327	-3301.4223968586334195	16.942569028527245223	1.7496540964821312159	0.472145	0.066614	0.0363329	0.0914686	0.0198318	0.0118642	0.0928196	0.241671	0.0387131	0.00509493	0.0548993	0.0104625	0.0327707	0.0174669	0.54251	0.00200193	0.00867646	0.427402	0.00194229	0.60177618982700464834	0.296564	0.31144	0.126787	0.265209	0.261443	0.625446	1.06225	2.05086	1.174687285880399612
51720	-3286.6589827550196787	-3303.0844546057228399	16.42547185070302973	4.3703618645679087606	0.356726	0.0810526	0.0504229	0.0629217	0.0167573	0.0209622	0.0677692	0.174236	0.012582	0.0116737	0.127636	0.0190941	0.0470649	0.015965	0.513112	0.0043986	0.0161974	0.446212	0.0041147	0.5773295836619696253	0.296361	0.287898	0.139867	0.275874	0.473619	0.787116	1.08418	1.65508	1.0488987905437554549
51730	-3281.3791493947342133	-3299.7103748900099163	18.331225495275500492	2.4028187266635736563	0.393032	0.0434033	0.0580504	0.0847444	0.0126932	0.012586	0.0622831	0.201019	0.0133211	0.0131633	0.0439463	0.0165041	0.0470649	0.0122459	0.53845	0.0130844	0.00833351	0.425824	0.00206228	0.60785837122191610504	0.308969	0.300878	0.128876	0.261277	0.337045	0.691989	1.07743	1.89353	1.0018115125616473549
51740	-3287.4598023214457498	-3304.6767549019928083	17.216952580547143725	2.0489721572385901638	0.448693	0.0948788	0.0438233	0.0956209	0.019874	0.00811631	0.072614	0.197615	0.0238011	0.0116314	0.0463359	0.0179569	0.0530023	0.0161732	0.432136	0.00728254	0.0039875	0.538226	0.00219429	0.58446969960677441769	0.299342	0.298593	0.15541	0.246655	0.299051	0.660122	1.07117	1.96966	1.1339635827406395752
51750	-3279.5187515647121472	-3297.04647181754126	17.527720252829006142	0.88450613617532380939	0.450869	0.0545475	0.050971	0.0790132	0.020162	0.0112563	0.0455556	0.182105	0.00235556	0.0177317	0.0973022	0.0232822	0.0553684	0.0204135	0.518482	0.00374793	0.00899826	0.446185	0.00217356	0.44207593340892609168	0.27458	0.305727	0.138264	0.281429	0.113374	0.439056	0.977876	2.46969	1.0905196718991025939
51760	-3282.2365423526703125	-3300.0881921578034053	17.851649805133096294	0.61245350120067310051	0.312955	0.0758801	0.0570143	0.0876777	0.0118487	0.00848602	0.0496735	0.192024	0.00552145	0.033047	0.0973022	0.0175749	0.0393899	0.0230743	0.558383	0.00210314	0.00416356	0.410696	0.0015791	0.4039212727235725886	0.305361	0.289627	0.129509	0.275503	0.0556863	0.319124	0.887542	2.73765	0.98839519917848817077
51770	-3285.239768481840656	-3304.6889179640520524	19.449149482211360862	0.94936522558729719012	0.292061	0.0540297	0.0472303	0.0484111	0.0250506	0.00371209	0.0525877	0.18716	0.000267039	0.0350391	0.0794219	0.0224837	0.0598535	0.0153598	0.51922	0.00277122	0.00616508	0.445	0.0114844	0.47153660844825617815	0.301577	0.311146	0.12815	0.259127	0.126743	0.460985	0.991076	2.4212	0.90730718139498733876
51780	-3293.0282255115184853	-3312.1651146683389015	19.136889156820288349	1.1519925767555598828	0.387795	0.0447933	0.0889387	0.0720649	0.00772041	0.0147333	0.0525877	0.177357	0.00964097	0.02284	0.0192433	0.00727099	0.0505552	0.019608	0.447509	0.00666486	0.0131702	0.504427	0.00862123	0.52308746941978567779	0.275464	0.304638	0.140163	0.279734	0.166245	0.518112	1.02124	2.29441	0.95554028129089296772
51790	-3283.1235015204574665	-3300.0446025994178854	16.921101078960489872	1.3539390415515766275	0.50869	0.051427	0.0418231	0.0944734	0.016509	0.0187362	0.0519274	0.206317	0.00240973	0.0323878	0.121174	0.00986064	0.0272751	0.0183404	0.4983	0.00700898	0.00540455	0.468704	0.00224207	0.59106667252399491819	0.291232	0.293371	0.142197	0.273201	0.201852	0.56229	1.04055	2.1953	1.1830103346100728778
51800	-3285.3338914802384352	-3302.6943930632955926	17.360501583057175168	1.7087876501957073305	0.429398	0.0637872	0.0583754	0.116407	0.0197404	0.00742276	0.04686	0.172612	0.00130306	0.00359618	0.121174	0.0209781	0.072606	0.0161769	0.491037	0.00708536	0.00834285	0.467232	0.0101253	0.58523855823295156675	0.285875	0.305761	0.15031	0.258054	0.25585	0.619983	1.06065	2.06352	1.1342605037210544694
51810	-3277.607213579508425	-3296.2483300260651049	18.641116446556676323	1.3891581215822907946	0.385875	0.0492979	0.0597907	0.0730851	0.0229699	0.00918891	0.0704127	0.163802	0.00275207	0.0153995	0.0885922	0.0209781	0.0491044	0.0143841	0.535786	0.00748278	0.00692447	0.42838	0.00704262	0.53997030093651843252	0.288973	0.292747	0.132876	0.285404	0.207681	0.569003	1.04319	2.18013	1.0112487758057990828
51820	-3281.5032533752687414	-3300.4025485898200714	18.899295214551070643	1.6828925380117398802	0.348792	0.0528629	0.0735038	0.0571041	0.0131494	0.00362266	0.0606305	0.198767	0.00356567	0.0184596	0.0929082	0.0206312	0.0371805	0.0154129	0.489403	0.00440817	0.00702618	0.470597	0.0131524	0.54137633257808359666	0.316322	0.280784	0.136971	0.265923	0.252244	0.616415	1.05957	2.07177	0.98117794341718667095
51830	-3284.8642807701953643	-3301.0147762494398194	16.150495479244437291	1.0612114278518005595	0.483887	0.0616062	0.060429	0.0679262	0.0143365	0.00702552	0.072611	0.279284	0.00578867	0.029574	0.103889	0.0256928	0.0362382	0.0150103	0.473004	0.00147457	0.00209458	0.499423	0.00899405	0.55799627666801676629	0.308979	0.329166	0.126078	0.235777	0.149003	0.494408	1.00945	2.34714	1.2482883404201252642
51840	-3282.2800855913433224	-3301.0155180784545337	18.735432487111303601	0.96893026852039332297	0.405041	0.0616062	0.0361059	0.0763316	0.0128128	0.00856514	0.0374388	0.177152	0.00254981	0.0181427	0.0723855	0.0388404	0.0340127	0.014492	0.49962	0.00805203	0.00481715	0.462353	0.0106654	0.51856337883584102677	0.273836	0.300112	0.133419	0.292633	0.130714	0.46721	0.994655	2.40742	0.98098376454214497588
51850	-3284.0630017467406105	-3303.1026855255381633	19.039683778797353852	1.2545885854299969608	0.362001	0.0603043	0.0646312	0.0806167	0.0177777	0.0125243	0.0577505	0.144331	0.0152308	0.0156014	0.0957235	0.0130358	0.0297862	0.0141394	0.497528	0.00929141	0.00360166	0.440919	0.0345199	0.57511877808360289954	0.303058	0.300644	0.133656	0.262642	0.184806	0.541862	1.03205	2.24128	0.96931464472044859271
51860	-3282.6977249513338393	-3300.956865782967725	18.259140831634191215	2.072831718930260525	0.437132	0.0555798	0.057823	0.0646452	0.0109885	0.00619102	0.0673419	0.103168	0.00543453	0.023176	0.123978	0.0137796	0.0592497	0.0142166	0.537561	0.00459142	0.0109488	0.427974	0.00470742	0.5591944081591756488	0.296104	0.300471	0.135413	0.268012	0.301816	0.662542	1.07171	1.96393	1.02848642848944416
51870	-3281.6920769755656693	-3299.4658740549207323	17.773797079354892503	2.9496686054189797943	0.360003	0.0446623	0.0698403	0.0722052	0.0222615	0.00993129	0.0548893	0.163946	0.000401714	0.0237407	0.147892	0.0119155	0.0383634	0.0158032	0.550823	0.00662598	0.000759656	0.42334	0.00264853	0.59710793321338317963	0.309291	0.281284	0.133351	0.276074	0.38533	0.728703	1.08226	1.80371	1.0200519308647590933
51880	-3284.36486684330157	-3302.5928914783485197	18.228024635046910618	1.8216991706832641462	0.394776	0.0790421	0.0435667	0.0921432	0.020903	0.00549112	0.0411298	0.195212	0.00101059	0.0155006	0.102074	0.00964378	0.0429421	0.0258476	0.492434	0.00583363	0.00137937	0.453225	0.0212803	0.54863984284871414321	0.286968	0.293957	0.139825	0.27925	0.27102	0.634607	1.06481	2.02956	1.04343452809038717
51890	-3288.3065884462162103	-3303.095777339932738	14.789188893716493922	0.98437022534898355186	0.473312	0.0549129	0.0811203	0.113521	0.0262827	0.00886749	0.0668059	0.372867	0.00203084	0.015236	0.096291	0.0120236	0.0540407	0.0122725	0.420811	0.00556692	0.000514421	0.555892	0.00494303	0.50345224441016123151	0.27412	0.302952	0.14501	0.277918	0.133825	0.472003	0.997361	2.39681	1.3773114742516046061
51900	-3292.735873725572219	-3309.9038848432505802	17.168011117678275923	0.37509212964225024933	0.301511	0.0553773	0.0569563	0.0621951	0.0109956	0.0133307	0.0750945	0.165273	0.00257377	0.00613765	0.0902013	0.0177472	0.0453979	0.0170242	0.513626	0.0101268	0.00501658	0.451485	0.00272144	0.28906871378774456893	0.288996	0.322973	0.144717	0.243314	0.0132911	0.162919	0.702856	3.12093	0.90279089897622288863
51910	-3290.2938562797057784	-3304.0027442827467894	13.708888003041385772	0.3748829110757553873	0.417193	0.0476084	0.0669456	0.0843282	0.0299531	0.0100889	0.0829429	0.312819	0.0283193	0.00324906	0.120325	0.0128763	0.0318397	0.0248347	0.479608	0.005751	0.00807324	0.473168	0.00856502	0.22795789061822793742	0.300184	0.283239	0.127558	0.289019	0.0132639	0.162759	0.702605	3.12137	1.2484883177100507545
51920	-3289.3496139134153964	-3303.7084360591570658	14.358822145741605425	0.4668825362701429782	0.465009	0.0592643	0.0330002	0.0800221	0.0299531	0.00137418	0.0707272	0.237973	0.0198424	0.013464	0.167001	0.0421172	0.0413138	0.0163734	0.391999	0.00254987	0.00494502	0.578288	0.00584531	0.3751317265582527205	0.300026	0.304151	0.133458	0.262365	0.0274263	0.229747	0.794591	2.94824	1.2610613765542224574
51930	-3284.3646846800793355	-3299.1160867722333023	14.751402092154039636	0.64745079106171166128	0.428945	0.0576043	0.0711121	0.0875486	0.0166268	0.00848315	0.0870584	0.295211	0.00936987	0.00981256	0.167001	0.0219655	0.0507362	0.00917009	0.438889	0.0117807	0.0053051	0.526747	0.00810717	0.48728962783855805929	0.295541	0.302192	0.136283	0.265983	0.0630194	0.337644	0.903722	2.69561	1.3114747598860641009
51940	-3283.8558429382269424	-3300.6032093088015245	16.74736637057439026	1.0806084983213903872	0.477941	0.0536335	0.0921141	0.0934549	0.0138043	0.0103111	0.0677752	0.208744	0.0327809	0.00386988	0.0819752	0.0190318	0.0346341	0.0217468	0.520274	0.000929437	0.0104241	0.429387	0.0172387	0.51485758296986494642	0.305138	0.285006	0.129544	0.280312	0.152751	0.499708	1.01217	2.33537	1.1900692005850410649
51950	-3281.9763433310927212	-3298.4564643327448721	16.480121001652086932	0.80602669906785517906	0.447887	0.0447668	0.0856256	0.0740123	0.0168496	0.00548067	0.0738679	0.234451	0.0350256	0.00214782	0.0872438	0.0481344	0.0258585	0.0178935	0.485072	0.00128575	0.00814885	0.483265	0.00433445	0.50904338086543188258	0.294564	0.301681	0.133697	0.270058	0.0968405	0.409549	0.958611	2.535	1.181350310743610077
51960	-3282.0182428082375736	-3297.5330525208523795	15.514809712614338721	0.71704481135303332895	0.60552	0.0636201	0.0651409	0.0893296	0.0105788	0.0099395	0.0725899	0.179102	0.0140277	0.00170592	0.0872438	0.0151059	0.0428821	0.016301	0.540756	0.00505543	0.0162361	0.4196	0.002051	0.46911570059897578222	0.304665	0.295484	0.127727	0.272124	0.0778321	0.371463	0.931025	2.61968	1.2567863203910254466
51970	-3284.6968635536204602	-3303.0669837220871159	18.370120168466463895	0.6506917214875830302	0.329639	0.0561919	0.0751839	0.0774185	0.0186572	0.0129589	0.0550623	0.166079	0.0247953	0.00677642	0.0766578	0.0262677	0.0250448	0.0174759	0.500492	0.015089	0.0168714	0.446392	0.00368017	0.41933612831320160597	0.305661	0.293859	0.122712	0.277768	0.0637038	0.339306	0.90513	2.69186	0.9507321625367481932
51980	-3281.9768701591397075	-3300.8591529072932644	18.882282748153389917	1.4075871861681450437	0.349542	0.0555047	0.0364467	0.0816297	0.015822	0.0151194	0.0654703	0.18874	0.0225738	0.0250273	0.0816554	0.0111891	0.0384603	0.0176156	0.515921	0.0129153	0.00188693	0.438377	0.013285	0.53278257926495653507	0.267652	0.328345	0.128361	0.275641	0.210687	0.572415	1.0445	2.1724	0.98718109341951076896
51990	-3285.1959246373253336	-3304.0007831298885321	18.804858492562850358	0.90526293397003954055	0.349542	0.0547426	0.0324742	0.0889547	0.0256886	0.0129029	0.0830322	0.169982	0.00364337	0.0135281	0.0825602	0.0106085	0.0382341	0.0160943	0.520736	0.00224982	0.0040594	0.442469	0.0143916	0.48460805351520586104	0.284794	0.312615	0.148133	0.254458	0.117685	0.4463	0.982339	2.45368	0.96589307204501961834
52000	-3285.8410553651897317	-3304.5511355504004314	18.710080185210294701	2.4524591319823390023	0.386246	0.0452487	0.0426214	0.0778724	0.0110862	0.00836124	0.0790839	0.186407	0.00609191	0.00271222	0.0746338	0.0106085	0.0297597	0.0233245	0.446664	0.0014238	0.00688295	0.496243	0.0254615	0.57454504602961209425	0.282507	0.290844	0.137998	0.288652	0.341903	0.695862	1.07807	1.88417	0.96073310972022907261
52010	-3283.9452546801908284	-3302.8744964606748908	18.929241780483714308	1.6401799218597330476	0.319088	0.0442536	0.0359935	0.0881972	0.0229519	0.00552688	0.0545132	0.206818	0.0325941	0.0356926	0.0746338	0.0158619	0.0432473	0.0247503	0.51387	0.000969764	0.000699975	0.447571	0.0121382	0.53995375772307374618	0.267067	0.316067	0.126769	0.290097	0.246188	0.61034	1.05769	2.08578	0.9793720958725167236
52020	-3283.6346586410068085	-3302.21772532350451	18.583066682497609179	3.6632635740193295604	0.267182	0.0447485	0.0349585	0.0812432	0.0181678	0.00891179	0.0661833	0.170307	0.0205975	0.0306153	0.0890342	0.0163652	0.0379446	0.0198937	0.518983	0.0045088	0.00230526	0.440386	0.0139229	0.59630914200888762711	0.281947	0.301764	0.134978	0.281312	0.434849	0.762696	1.08428	1.71817	0.88625877297871835658
52030	-3284.4813451887903284	-3302.877691841230444	18.396346652440051628	0.8655448245074844893	0.33385	0.0488931	0.0468722	0.0835476	0.0181678	0.00778041	0.0669907	0.207339	0.0224303	0.0202428	0.0954953	0.00449593	0.0445271	0.00948742	0.436565	0.00886107	0.00209326	0.523264	0.0197292	0.5321360862672980252	0.305206	0.288583	0.145886	0.260325	0.10941	0.432243	0.973584	2.48476	1.0006319778250656327
52040	-3285.3067319742012842	-3303.0341828623195397	17.72745088811805303	1.3550310619878305207	0.473778	0.0575362	0.0448935	0.0820093	0.0128228	0.0136811	0.0423286	0.171433	0.0221554	0.0128807	0.105009	0.0306777	0.0331809	0.0105058	0.494551	0.0109535	0.0127463	0.455923	0.0153206	0.48341622345042012387	0.29642	0.288784	0.146585	0.268211	0.202034	0.562502	1.04064	2.19483	1.1023857938485244201
52050	-3293.4234741579589354	-3310.1563799890150221	16.732905831056026358	2.2915096239328436312	0.473778	0.0442358	0.0676405	0.0931027	0.0293412	0.00383238	0.0426582	0.267912	0.0519028	0.0344697	0.0293034	0.0100376	0.0203688	0.0187995	0.53077	0.0100138	0.0132435	0.420294	0.00687902	0.57213133590839393428	0.292277	0.289597	0.133428	0.284697	0.325755	0.682818	1.07583	1.9156	1.1685830631602316387
52060	-3286.7154646518774825	-3301.970068356748925	15.254603704871197323	1.8052908514461711853	0.525838	0.0799715	0.0610953	0.110705	0.0293412	0.0166884	0.0734956	0.211844	0.0110012	0.0301921	0.133639	0.0107061	0.0469075	0.0171436	0.513426	0.00686379	0.00297681	0.457347	0.00224244	0.56654893207116019394	0.297885	0.292743	0.13905	0.270323	0.26887	0.632571	1.06426	2.0343	1.3414246942043022148
52070	-3283.9714858904012544	-3300.8554982820915029	16.884012391690180976	1.4200599317848356939	0.462995	0.059848	0.0662802	0.117295	0.0125937	0.0101104	0.0598486	0.209551	0.017259	0.00525642	0.10451	0.00746334	0.0540015	0.015458	0.421269	0.00606038	0.0090874	0.543233	0.00489263	0.57389924959070959254	0.327459	0.282609	0.129321	0.260612	0.212705	0.574686	1.04536	2.16725	1.1870127683461584311
52080	-3282.0448063895405539	-3300.4819337456983703	18.437127356157819946	1.4910719642397283202	0.353786	0.059848	0.0560813	0.0875389	0.0106655	0.0120707	0.0546166	0.198674	0.0207077	0.00075716	0.10451	0.0307083	0.0413557	0.0117678	0.51879	0.00360561	0.0136551	0.450934	0.00124733	0.52724324368965169718	0.328208	0.278216	0.130855	0.262721	0.22394	0.587064	1.04989	2.1391	1.0313195135816490833
52090	-3282.8018338824931561	-3301.531610568474207	18.729776685980954909	2.3530022422853322794	0.389479	0.0497424	0.0396787	0.0724236	0.0212577	0.0109247	0.0489164	0.129814	0.0188025	0.00350681	0.103075	0.0269049	0.0505765	0.0268554	0.468072	0.00765997	0.0040726	0.486068	0.00727136	0.58046868155734965278	0.280878	0.28086	0.154011	0.284251	0.332062	0.68797	1.07675	1.90322	0.96510198423649562471
52100	-3284.0525045401204807	-3302.5205359412757389	18.468031401155133864	2.8243796640902880668	0.352968	0.0523729	0.0572786	0.0660187	0.0241959	0.00820772	0.0560979	0.197372	0.0174856	0.0182811	0.0717793	0.0164009	0.0211242	0.0166112	0.537766	0.00304911	0.0105853	0.409633	0.0223549	0.55798577671411997425	0.30539	0.299747	0.134829	0.260034	0.375202	0.721316	1.0815	1.82198	0.95958352860956286356
52110	-3283.4676645786130393	-3303.9869655964616868	20.519301017848718516	1.6220540547642432472	0.22988	0.0581435	0.042907	0.0956591	0.0252392	0.00308484	0.0562866	0.152871	0.0159585	0.018909	0.0717793	0.0164009	0.0337015	0.03304	0.515022	0.00370393	0.0105232	0.432443	0.00526805	0.51139403838102870381	0.289596	0.287749	0.144504	0.278151	0.243576	0.607687	1.05685	2.09188	0.82082075674459709091
52120	-3289.3913817127599941	-3307.2642872570654617	17.872905544305147885	0.87436755472409966039	0.292362	0.0894291	0.0417017	0.150765	0.0194737	0.00910836	0.0562866	0.247798	0.0172999	0.00384286	0.0740619	0.0145362	0.0377438	0.0208588	0.415717	0.002344	0.0148737	0.54339	0.00281674	0.52702402785851965028	0.290045	0.290406	0.140967	0.278582	0.111257	0.435437	0.975608	2.4777	1.0544087527509820035
52130	-3286.325680296421524	-3301.8554202602113037	15.529739963789420898	0.53377990831574850805	0.413785	0.064725	0.0464792	0.0812599	0.0198974	0.00221206	0.0920361	0.197562	0.0260362	0.00951213	0.156644	0.0288947	0.0453958	0.0182471	0.533046	0.00763352	0.00475364	0.434205	0.00211464	0.40146764132117024326	0.288917	0.290872	0.155239	0.264972	0.0398067	0.273397	0.843372	2.84342	1.1844399274592329885
52140	-3290.0075744848718386	-3305.0270011742436509	15.019426689371702111	0.5349004704042983338	0.478179	0.0678675	0.0704359	0.0799804	0.0153894	0.00547703	0.0702499	0.239417	0.045711	0.00703055	0.0823077	0.0255207	0.0484976	0.0149895	0.490599	0.0123257	0.013838	0.459165	0.00908277	0.30630916971695437701	0.276701	0.300029	0.151536	0.271735	0.0400246	0.27409	0.844091	2.84179	1.2360637297622425468
52150	-3288.6205891782824438	-3299.3011974448181718	10.68060826653550599	0.27522511382800202151	0.539113	0.0813681	0.0712008	0.0987039	0.0213385	0.0072736	0.0702499	0.246742	0.0360157	0.00347593	0.18553	0.0118663	0.0455525	0.0132492	0.4516	0.00403085	0.00160531	0.526063	0.00345158	0.31170689826749864437	0.30629	0.323861	0.127548	0.242302	0.00350122	0.0854195	0.551753	3.35933	1.4184300440744597172
52160	-3287.3028866557319816	-3300.2676476764804647	12.96476102074855774	0.32209815259634788642	0.499521	0.0393187	0.0489886	0.0773145	0.0135266	0.00277516	0.0533623	0.208446	0.0510094	0.0194115	0.18553	0.0252445	0.036653	0.0119978	0.488439	0.0070519	0.0146187	0.476111	0.00178132	0.28050133580669345257	0.302997	0.304644	0.131908	0.26045	0.00725812	0.121759	0.631114	3.23987	1.2611009506451578144
52170	-3285.017652227229064	-3303.9123726395223457	18.894720412293512624	1.1389960881355341016	0.404626	0.0599216	0.0541605	0.0496636	0.0200783	0.0130824	0.0525056	0.154248	0.0286546	0.00226637	0.0966632	0.00535171	0.0378367	0.0154167	0.598797	0.00456875	0.00445515	0.366319	0.0104432	0.48082938140594899679	0.275382	0.298541	0.138229	0.287848	0.163824	0.514884	1.01969	2.3016	0.97905912206170708778
52180	-3284.6914214365351654	-3300.9961819165559973	16.304760480020668467	2.856772287100009855	0.553754	0.0457345	0.0567991	0.0592167	0.0103087	0.00889297	0.0713298	0.206932	0.00654931	0.00206402	0.0966632	0.026741	0.0286262	0.00689824	0.534819	0.00621051	0.0188444	0.4312	0.00202794	0.61375163553827660756	0.301433	0.279691	0.140625	0.278251	0.377869	0.723276	1.08171	1.81714	1.173610723087143537
52190	-3290.062756727310898	-3308.0799062155665524	18.017149488255700618	2.085519147413061436	0.442385	0.094404	0.0398957	0.0555789	0.0131073	0.0110603	0.0494208	0.14569	0.0358224	0.0025289	0.0966632	0.026753	0.0386971	0.0122139	0.559018	0.00205147	0.0178954	0.406497	0.0023241	0.57206613830069241722	0.275699	0.303022	0.13444	0.286839	0.303274	0.66381	1.07199	1.96093	1.0520066935750824744
52200	-3286.5075189068638792	-3305.0849545195314931	18.577435612667901665	3.2858585448587245281	0.268707	0.0725352	0.0272634	0.082833	0.0145878	0.0129626	0.0640806	0.198309	0.0241266	0.000266066	0.0888425	0.0161952	0.0443425	0.01828	0.506702	0.0144028	0.0103152	0.449739	0.000560922	0.57391682516614983545	0.30545	0.293518	0.133681	0.267351	0.410235	0.74622	1.0836	1.75994	0.91505208502795321035
52210	-3278.3710176711674649	-3297.2342310714334417	18.86321340026583826	1.7524319666127856632	0.354281	0.0538882	0.0501721	0.083116	0.0144199	0.00666294	0.0494889	0.223717	0.0183475	0.0110529	0.073681	0.0111534	0.0325444	0.0183597	0.495194	0.00826667	0.00636575	0.468742	0.00307185	0.57804690437449157692	0.277569	0.308098	0.153704	0.260629	0.261819	0.62581	1.06235	2.05002	0.9825253276152984272
52220	-3286.0884005570001136	-3305.4802263384681282	19.391825781468146062	1.6188822268785121317	0.327586	0.043624	0.0658393	0.062365	0.0145128	0.00140751	0.064643	0.21148	0.0313025	0.00237481	0.070509	0.0153939	0.0226067	0.0126984	0.486543	0.0053998	0.011345	0.471427	0.0125868	0.55995707051095611195	0.282009	0.299001	0.153503	0.265487	0.243117	0.607218	1.0567	2.09296	0.93364464249621204051
52230	-3282.5170823961457245	-3302.4584848167287419	19.941402420582992505	1.9423289307690245753	0.322022	0.0645466	0.0512262	0.068032	0.0165411	0.00343518	0.0631355	0.108551	0.0217261	0.00881762	0.0801984	0.0201653	0.0384273	0.0202578	0.500364	0.00912105	0.00646597	0.448406	0.0153846	0.57493080666675089319	0.280374	0.291173	0.136056	0.292397	0.286292	0.648738	1.06848	1.99649	0.86682439686814083402
52240	-3285.1571943724270568	-3303.112646429607139	17.95545205717990811	1.3760322609364343815	0.46768	0.0393861	0.0505447	0.0955272	0.0222051	0.00748107	0.0586507	0.135057	0.0368682	0.020788	0.0681297	0.0339455	0.0434848	0.0141237	0.474591	0.00893822	0.0121994	0.482361	0.00778618	0.5475745263576735633	0.30234	0.294081	0.12825	0.275329	0.205521	0.566531	1.04223	2.18572	1.0797487632181681505
52250	-3290.8679968326318885	-3307.3854188382379107	16.517422005605940427	0.53685343982337796476	0.453339	0.0530467	0.0718788	0.0769982	0.0327153	0.00148546	0.0460105	0.222728	0.00819351	0.0172626	0.0690818	0.0152034	0.0193483	0.00595349	0.482205	0.00706504	0.00682187	0.49612	0.0018345	0.45363888944477759324	0.319225	0.292722	0.139615	0.248437	0.0404051	0.275295	0.845336	2.83896	1.0872907991407396722
